,Date,Adj Close,Close,High,Low,Open,Volume,Ortalama
2460,1989-12-07,20.9067955,29.95867729,30.37190056,29.95867729,0.0,5324,72.47887870866204
2461,1989-12-08,20.9067955,29.95867729,30.37190056,29.95867729,0.0,363,72.47887870866204
2462,1989-12-11,20.76261139,29.75206566,30.06198311,29.75206566,0.0,1694,72.47887870866204
2463,1989-12-12,20.76261139,29.75206566,30.06198311,29.75206566,0.0,2904,72.47887870866204
2464,1989-12-13,20.9067955,29.95867729,30.26859474,29.95867729,0.0,726,72.47887870866204
2465,1989-12-14,20.97888565,30.06198311,30.37190056,30.06198311,0.0,27588,72.47887870866204
2466,1989-12-15,20.69051361,29.64875984,29.95867729,29.64875984,0.0,38841,72.47887870866204
2467,1989-12-18,20.69051361,29.64875984,29.85537148,29.64875984,0.0,726,72.47887870866204
2468,1989-12-19,20.54633331,29.44214821,29.75206566,29.44214821,0.0,23595,72.47887870866204
2469,1989-12-20,20.40215111,29.23553658,29.54545593,29.23553658,0.0,0,72.47887870866204
2470,1989-12-21,20.40215111,29.23553658,29.54545593,29.23553658,0.0,605,72.47887870866204
2471,1989-12-22,20.33005524,29.13223076,29.44214821,29.13223076,0.0,121,72.47887870866204
2472,1989-12-26,20.83470726,29.85537148,30.16528893,29.85537148,0.0,1210,72.47887870866204
2473,1989-12-27,20.9067955,29.95867729,30.26859474,29.95867729,0.0,3025,72.47887870866204
2474,1989-12-28,20.54633331,29.44214821,29.75206566,29.44214821,0.0,4719,72.47887870866204
2475,1989-12-29,20.33005524,29.13223076,29.64875984,29.13223076,0.0,605,72.47887870866204
2476,1990-01-02,20.18586922,28.92561913,29.23553658,28.92561913,0.0,12947,72.47887870866204
2477,1990-01-03,20.25795937,29.02892685,29.23553658,29.02892685,0.0,25047,72.47887870866204
2478,1990-01-04,20.54633331,29.44214821,29.85537148,29.44214821,0.0,5808,72.47887870866204
2479,1990-01-05,20.25795937,29.02892685,29.33884239,29.02892685,0.0,9075,72.47887870866204
2480,1990-01-08,20.33005524,29.13223076,29.44214821,29.13223076,0.0,363,72.47887870866204
2481,1990-01-09,20.18586922,28.92561913,29.13223076,28.92561913,0.0,4719,72.47887870866204
2482,1990-01-10,20.18586922,28.92561913,29.13223076,28.92561913,0.0,24442,72.47887870866204
2483,1990-01-11,20.25795937,29.02892685,29.33884239,29.02892685,0.0,4235,72.47887870866204
2484,1990-01-12,19.96959114,28.61570168,28.82231331,28.61570168,0.0,11858,72.47887870866204
2485,1990-01-15,19.96959114,28.61570168,28.71900749,28.61570168,0.0,16940,72.47887870866204
2486,1990-01-16,19.89750481,28.51239777,28.82231331,28.51239777,0.0,17061,72.47887870866204
2487,1990-01-17,19.89750481,28.51239777,28.71900749,28.51239777,0.0,37994,72.47887870866204
2488,1990-01-18,19.46494675,27.89256287,28.20247841,27.89256287,0.0,13068,72.47887870866204
2489,1990-01-19,19.3928566,27.78925514,28.0991745,27.78925514,0.0,1089,72.47887870866204
2490,1990-01-22,19.46494675,27.89256287,28.0991745,27.89256287,0.0,19844,72.47887870866204
2491,1990-01-23,19.6812191,28.20247841,28.40909195,28.20247841,0.0,6292,72.47887870866204
2492,1990-01-24,19.24867058,27.58264542,27.78925514,27.58264542,0.0,28072,72.47887870866204
2493,1990-01-25,19.6812191,28.20247841,28.40909195,28.20247841,0.0,24805,72.47887870866204
2494,1990-01-26,19.82541084,28.40909195,28.51239777,28.40909195,0.0,2783,72.47887870866204
2495,1990-01-29,19.82541084,28.40909195,28.40909195,28.40909195,28.40909195,0,72.47887870866204
2496,1990-01-30,19.5370388,27.99586868,28.30578423,27.99586868,0.0,10164,72.47887870866204
2497,1990-01-31,19.96959114,28.61570168,28.92561913,28.61570168,0.0,35937,72.47887870866204
2498,1990-02-01,19.82541084,28.40909195,28.61570168,28.40909195,0.0,4235,72.47887870866204
2499,1990-02-02,19.75331306,28.30578423,28.61570168,28.30578423,0.0,7381,72.47887870866204
2500,1990-02-05,19.60912895,28.0991745,28.40909195,28.0991745,0.0,3751,72.47887870866204
2501,1990-02-06,19.60912895,28.0991745,28.0991745,28.0991745,28.0991745,0,72.47887870866204
2502,1990-02-07,19.46494675,27.89256287,28.0991745,27.89256287,0.0,19723,72.47887870866204
2503,1990-02-08,19.60912895,28.0991745,28.30578423,28.0991745,0.0,9801,72.47887870866204
2504,1990-02-09,19.3928566,27.78925514,28.20247841,27.78925514,0.0,242,72.47887870866204
2505,1990-02-12,19.46494675,27.89256287,28.20247841,27.89256287,0.0,1573,72.47887870866204
2506,1990-02-13,19.46494675,27.89256287,27.89256287,27.89256287,27.89256287,0,72.47887870866204
2507,1990-02-14,19.6812191,28.20247841,28.30578423,28.20247841,0.0,19481,72.47887870866204
2508,1990-02-15,19.96959114,28.61570168,28.71900749,28.61570168,0.0,363,72.47887870866204
2509,1990-02-16,19.96959114,28.61570168,28.71900749,28.61570168,0.0,6534,72.47887870866204
2510,1990-02-20,19.32076454,27.68594933,27.89256287,27.68594933,0.0,17666,72.47887870866204
2511,1990-02-21,18.74402618,26.8595047,27.16942024,26.8595047,0.0,17787,72.47887870866204
2512,1990-02-22,18.59984207,26.65289307,26.8595047,26.65289307,0.0,13431,72.47887870866204
2513,1990-02-23,17.95100975,25.72314072,25.82644653,25.72314072,0.0,9559,72.47887870866204
2514,1990-02-26,17.59054375,25.20661163,25.41322327,25.20661163,0.0,13431,72.47887870866204
2515,1990-02-27,17.66263771,25.30991745,25.51652908,25.30991745,0.0,13794,72.47887870866204
2516,1990-02-28,17.95100975,25.72314072,25.82644653,25.72314072,0.0,64009,72.47887870866204
2517,1990-03-01,17.95100975,25.72314072,25.82644653,25.72314072,0.0,17061,72.47887870866204
2518,1990-03-02,17.87892151,25.6198349,25.82644653,25.6198349,0.0,30976,72.47887870866204
2519,1990-03-05,17.80681801,25.51652908,25.82644653,25.51652908,0.0,847,72.47887870866204
2520,1990-03-06,17.73472977,25.41322327,25.6198349,25.41322327,0.0,6050,72.47887870866204
2521,1990-03-07,17.15799522,24.58677673,24.79338837,24.58677673,0.0,3872,72.47887870866204
2522,1990-03-08,17.87892151,25.6198349,25.72314072,25.6198349,0.0,109989,72.47887870866204
2523,1990-03-09,17.59054375,25.20661163,25.51652908,25.20661163,0.0,21296,72.47887870866204
2524,1990-03-12,17.37426949,24.89669418,25.30991745,24.89669418,0.0,847,72.47887870866204
2525,1990-03-13,17.15799522,24.58677673,24.79338837,24.58677673,0.0,9075,72.47887870866204
2526,1990-03-14,16.94171143,24.27685928,24.48347092,24.27685928,0.0,0,72.47887870866204
2527,1990-03-15,16.86961746,24.17355347,24.58677673,24.17355347,0.0,7381,72.47887870866204
2528,1990-03-16,16.50915527,23.65702438,24.07024765,23.65702438,0.0,1331,72.47887870866204
2529,1990-03-19,15.49986649,22.21074486,22.62396622,22.21074486,0.0,8107,72.47887870866204
2530,1990-03-20,15.1394043,21.69421577,22.10743713,21.69421577,0.0,15488,72.47887870866204
2531,1990-03-21,15.28359318,21.9008255,22.21074486,21.9008255,0.0,19602,72.47887870866204
2532,1990-03-22,15.21149731,21.79752159,22.21074486,21.79752159,0.0,27225,72.47887870866204
2533,1990-03-23,16.1486969,23.1404953,23.55371857,23.1404953,0.0,28798,72.47887870866204
2534,1990-03-26,17.08590317,24.48347092,24.69008255,24.48347092,0.0,15609,72.47887870866204
2535,1990-03-27,16.86961746,24.17355347,24.48347092,24.17355347,0.0,3630,72.47887870866204
2536,1990-03-28,16.72543335,23.96694183,24.3801651,23.96694183,0.0,27588,72.47887870866204
2537,1990-03-29,16.72543335,23.96694183,24.3801651,23.96694183,0.0,3146,72.47887870866204
2538,1990-03-30,16.1486969,23.1404953,23.45041275,23.1404953,0.0,7381,72.47887870866204
2539,1990-04-02,15.93242359,22.83057976,23.1404953,22.83057976,0.0,33759,72.47887870866204
2540,1990-04-03,16.86961746,24.17355347,24.58677673,24.17355347,0.0,39567,72.47887870866204
2541,1990-04-04,16.1486969,23.1404953,23.55371857,23.1404953,0.0,6413,72.47887870866204
2542,1990-04-05,17.66263771,25.30991745,25.51652908,25.30991745,0.0,13068,72.47887870866204
2543,1990-04-06,17.59054375,25.20661163,25.51652908,25.20661163,0.0,16214,72.47887870866204
2544,1990-04-09,18.31147003,26.2396698,26.44628143,26.2396698,0.0,44044,72.47887870866204
2545,1990-04-10,18.02310562,25.82644653,26.13636398,25.82644653,0.0,18513,72.47887870866204
2546,1990-04-11,17.80681801,25.51652908,25.82644653,25.51652908,0.0,1936,72.47887870866204
2547,1990-04-12,17.66263771,25.30991745,25.6198349,25.30991745,0.0,11253,72.47887870866204
2548,1990-04-16,16.72543335,23.96694183,24.27685928,23.96694183,0.0,3267,72.47887870866204
2549,1990-04-17,16.79752731,24.07024765,24.48347092,24.07024765,0.0,1331,72.47887870866204
2550,1990-04-18,17.15799522,24.58677673,24.89669418,24.58677673,0.0,1694,72.47887870866204
2551,1990-04-19,17.30217361,24.79338837,25.10330582,24.79338837,0.0,5808,72.47887870866204
2552,1990-04-20,17.0138073,24.3801651,24.79338837,24.3801651,0.0,1210,72.47887870866204
2553,1990-04-23,16.94171143,24.27685928,24.58677673,24.27685928,0.0,847,72.47887870866204
2554,1990-04-24,16.86961746,24.17355347,24.48347092,24.17355347,0.0,2420,72.47887870866204
2555,1990-04-25,16.65334511,23.86363602,24.17355347,23.86363602,0.0,4356,72.47887870866204
2556,1990-04-26,16.72543335,23.96694183,24.27685928,23.96694183,0.0,121,72.47887870866204
2557,1990-04-27,16.72543335,23.96694183,24.3801651,23.96694183,0.0,605,72.47887870866204
2558,1990-04-30,16.72543335,23.96694183,24.3801651,23.96694183,0.0,484,72.47887870866204
2559,1990-05-01,16.94171143,24.27685928,24.48347092,24.27685928,0.0,847,72.47887870866204
2560,1990-05-02,17.37426949,24.89669418,25.30991745,24.89669418,0.0,847,72.47887870866204
2561,1990-05-03,17.44636345,25.0,25.41322327,25.0,0.0,3025,72.47887870866204
2562,1990-05-04,17.44636345,25.0,25.41322327,25.0,0.0,1089,72.47887870866204
2563,1990-05-07,17.59054375,25.20661163,25.6198349,25.20661163,0.0,15125,72.47887870866204
2564,1990-05-08,17.66263771,25.30991745,25.51652908,25.30991745,0.0,12826,72.47887870866204
2565,1990-05-09,17.59054375,25.20661163,25.51652908,25.20661163,0.0,13310,72.47887870866204
2566,1990-05-10,17.59054375,25.20661163,25.51652908,25.20661163,0.0,2420,72.47887870866204
2567,1990-05-11,18.5277462,26.54958725,26.75619888,26.54958725,0.0,12947,72.47887870866204
2568,1990-05-14,18.38356018,26.34297562,26.54958725,26.34297562,0.0,9196,72.47887870866204
2569,1990-05-15,18.45565414,26.44628143,26.65289307,26.44628143,0.0,605,72.47887870866204
2570,1990-05-16,18.38356018,26.34297562,26.65289307,26.34297562,0.0,1936,72.47887870866204
2571,1990-05-17,18.38356018,26.34297562,26.65289307,26.34297562,0.0,726,72.47887870866204
2572,1990-05-18,18.09519005,25.92975235,26.2396698,25.92975235,0.0,3872,72.47887870866204
2573,1990-05-21,18.1672821,26.03305817,26.2396698,26.03305817,0.0,2904,72.47887870866204
2574,1990-05-22,18.38356018,26.34297562,26.65289307,26.34297562,0.0,3025,72.47887870866204
2575,1990-05-23,18.59984207,26.65289307,26.8595047,26.65289307,0.0,121,72.47887870866204
2576,1990-05-24,18.45565414,26.44628143,26.75619888,26.44628143,0.0,2178,72.47887870866204
2577,1990-05-25,18.74402618,26.8595047,27.16942024,26.8595047,0.0,484,72.47887870866204
2578,1990-05-29,18.67193222,26.75619888,27.16942024,26.75619888,0.0,726,72.47887870866204
2579,1990-05-30,18.8882103,27.06611633,27.4793396,27.06611633,0.0,1089,72.47887870866204
2580,1990-05-31,19.17658043,27.4793396,27.68594933,27.4793396,0.0,4961,72.47887870866204
2581,1990-06-01,19.24867058,27.58264542,27.78925514,27.58264542,0.0,605,72.47887870866204
2582,1990-06-04,19.03239059,27.27272606,27.58264542,27.27272606,0.0,847,72.47887870866204
2583,1990-06-05,19.03239059,27.27272606,27.68594933,27.27272606,0.0,847,72.47887870866204
2584,1990-06-06,19.60912895,28.0991745,28.30578423,28.0991745,0.0,4114,72.47887870866204
2585,1990-06-07,19.60912895,28.0991745,28.30578423,28.0991745,0.0,6534,72.47887870866204
2586,1990-06-08,19.10448456,27.37603378,27.78925514,27.37603378,0.0,363,72.47887870866204
2587,1990-06-11,18.59984207,26.65289307,26.75619888,26.65289307,0.0,18755,72.47887870866204
2588,1990-06-12,18.59984207,26.65289307,26.96281052,26.65289307,0.0,242,72.47887870866204
2589,1990-06-13,18.8882103,27.06611633,27.27272606,27.06611633,0.0,18513,72.47887870866204
2590,1990-06-14,19.24867058,27.58264542,27.78925514,27.58264542,0.0,3388,72.47887870866204
2591,1990-06-15,19.03239059,27.27272606,27.68594933,27.27272606,0.0,1452,72.47887870866204
2592,1990-06-18,19.03239059,27.27272606,27.58264542,27.27272606,0.0,726,72.47887870866204
2593,1990-06-19,18.74402618,26.8595047,27.06611633,26.8595047,0.0,242,72.47887870866204
2594,1990-06-20,19.32076454,27.68594933,27.99586868,27.68594933,0.0,2178,72.47887870866204
2595,1990-06-21,19.03239059,27.27272606,27.4793396,27.27272606,0.0,1573,72.47887870866204
2596,1990-06-22,17.15799522,24.58677673,25.0,24.58677673,0.0,1936,72.47887870866204
2597,1990-06-25,16.58124924,23.7603302,24.07024765,23.7603302,0.0,3751,72.47887870866204
2598,1990-06-26,18.55658913,26.59090805,26.81818199,26.59090805,0.0,13970,72.47887870866204
2599,1990-06-27,19.27030182,27.61363602,27.84090805,27.61363602,0.0,1210,72.47887870866204
2600,1990-06-28,19.27030182,27.61363602,27.84090805,27.61363602,0.0,1100,72.47887870866204
2601,1990-06-29,19.19099236,27.5,27.72727394,27.5,0.0,110,72.47887870866204
2602,1990-07-02,19.19099236,27.5,27.72727394,27.5,0.0,990,72.47887870866204
2603,1990-07-03,19.27030182,27.61363602,27.72727394,27.61363602,0.0,2860,72.47887870866204
2604,1990-07-05,19.27030182,27.61363602,27.84090805,27.61363602,0.0,3410,72.47887870866204
2605,1990-07-06,19.19099236,27.5,27.72727394,27.5,0.0,6820,72.47887870866204
2606,1990-07-09,19.19099236,27.5,27.72727394,27.5,0.0,990,72.47887870866204
2607,1990-07-10,19.19099236,27.5,27.72727394,27.5,0.0,2310,72.47887870866204
2608,1990-07-11,19.34959984,27.72727394,28.06818199,27.72727394,0.0,1870,72.47887870866204
2609,1990-07-12,19.50820351,27.95454407,28.29545593,27.95454407,0.0,19360,72.47887870866204
2610,1990-07-13,19.50820351,27.95454407,28.18181801,27.95454407,0.0,440,72.47887870866204
2611,1990-07-16,19.90471077,28.52272606,28.75,28.52272606,0.0,2310,72.47887870866204
2612,1990-07-17,19.66680908,28.18181801,28.52272606,28.18181801,0.0,6490,72.47887870866204
2613,1990-07-18,19.66680908,28.18181801,28.40909195,28.18181801,0.0,110,72.47887870866204
2614,1990-07-19,19.66680908,28.18181801,28.29545593,28.18181801,0.0,13530,72.47887870866204
2615,1990-07-20,19.34959984,27.72727394,28.06818199,27.72727394,0.0,2200,72.47887870866204
2616,1990-07-23,19.03239059,27.27272606,27.61363602,27.27272606,0.0,8360,72.47887870866204
2617,1990-07-24,18.87378883,27.04545593,27.27272606,27.04545593,0.0,12100,72.47887870866204
2618,1990-07-25,18.95308876,27.15909195,27.61363602,27.15909195,0.0,24530,72.47887870866204
2619,1990-07-26,18.63588524,26.70454407,26.93181801,26.70454407,0.0,2750,72.47887870866204
2620,1990-07-27,18.47728157,26.47727394,26.93181801,26.47727394,0.0,3080,72.47887870866204
2621,1990-07-30,18.55658913,26.59090805,26.93181801,26.59090805,0.0,4730,72.47887870866204
2622,1990-07-31,19.03239059,27.27272606,27.61363602,27.27272606,0.0,18480,72.47887870866204
2623,1990-08-01,18.71518898,26.81818199,27.15909195,26.81818199,0.0,1100,72.47887870866204
2624,1990-08-02,17.68426323,25.34090805,25.45454407,25.34090805,0.0,39600,72.47887870866204
2625,1990-08-03,16.97055054,24.31818199,24.65909195,24.31818199,0.0,21450,72.47887870866204
2626,1990-08-06,16.09823418,23.06818199,23.52272606,23.06818199,0.0,2860,72.47887870866204
2627,1990-08-07,16.65334511,23.86363602,24.20454407,23.86363602,0.0,32230,72.47887870866204
2628,1990-08-08,16.89125824,24.20454407,24.43181801,24.20454407,0.0,33770,72.47887870866204
2629,1990-08-09,16.89125824,24.20454407,24.54545593,24.20454407,0.0,3630,72.47887870866204
2630,1990-08-10,16.65334511,23.86363602,24.20454407,23.86363602,0.0,3960,72.47887870866204
2631,1990-08-13,16.09823418,23.06818199,23.40909195,23.06818199,0.0,8800,72.47887870866204
2632,1990-08-14,16.25683594,23.29545593,23.75,23.29545593,0.0,4400,72.47887870866204
2633,1990-08-15,17.12915611,24.54545593,24.77272606,24.54545593,0.0,6930,72.47887870866204
2634,1990-08-16,16.65334511,23.86363602,24.31818199,23.86363602,0.0,24310,72.47887870866204
2635,1990-08-17,16.4154377,23.52272606,23.86363602,23.52272606,0.0,1210,72.47887870866204
2636,1990-08-20,16.81194687,24.09090805,24.31818199,24.09090805,0.0,5830,72.47887870866204
2637,1990-08-21,16.4154377,23.52272606,23.97727394,23.52272606,0.0,1210,72.47887870866204
2638,1990-08-22,16.57403755,23.75,23.97727394,23.75,0.0,5720,72.47887870866204
2639,1990-08-23,16.17753792,23.18181801,23.63636398,23.18181801,0.0,14850,72.47887870866204
2640,1990-08-24,17.12915611,24.54545593,24.88636398,24.54545593,0.0,2420,72.47887870866204
2641,1990-08-27,18.00147438,25.79545593,26.13636398,25.79545593,0.0,10340,72.47887870866204
2642,1990-08-28,17.68426323,25.34090805,25.68181801,25.34090805,0.0,18150,72.47887870866204
2643,1990-08-29,17.60496521,25.22727394,25.56818199,25.22727394,0.0,110,72.47887870866204
2644,1990-08-30,17.8428688,25.56818199,25.90909195,25.56818199,0.0,2200,72.47887870866204
2645,1990-08-31,17.76356888,25.45454407,25.79545593,25.45454407,0.0,29810,72.47887870866204
2646,1990-09-04,17.36705589,24.88636398,25.11363602,24.88636398,0.0,4840,72.47887870866204
2647,1990-09-05,17.20845604,24.65909195,25.0,24.65909195,0.0,1870,72.47887870866204
2648,1990-09-06,17.12915611,24.54545593,24.77272606,24.54545593,0.0,11770,72.47887870866204
2649,1990-09-07,17.36705589,24.88636398,25.22727394,24.88636398,0.0,3300,72.47887870866204
2650,1990-09-10,17.76356888,25.45454407,25.68181801,25.45454407,0.0,11660,72.47887870866204
2651,1990-09-11,17.52566338,25.11363602,25.45454407,25.11363602,0.0,990,72.47887870866204
2652,1990-09-12,17.8428688,25.56818199,25.79545593,25.56818199,0.0,16060,72.47887870866204
2653,1990-09-13,17.60496521,25.22727394,25.56818199,25.22727394,0.0,16830,72.47887870866204
2654,1990-09-14,17.44636345,25.0,25.22727394,25.0,0.0,3300,72.47887870866204
2655,1990-09-17,17.28775787,24.77272606,25.22727394,24.77272606,0.0,660,72.47887870866204
2656,1990-09-18,17.28775787,24.77272606,25.11363602,24.77272606,0.0,770,72.47887870866204
2657,1990-09-19,17.20845604,24.65909195,25.0,24.65909195,0.0,10340,72.47887870866204
2658,1990-09-20,16.89125824,24.20454407,24.43181801,24.20454407,0.0,16170,72.47887870866204
2659,1990-09-21,16.73264885,23.97727394,24.43181801,23.97727394,0.0,10010,72.47887870866204
2660,1990-09-24,16.73264885,23.97727394,24.43181801,23.97727394,0.0,880,72.47887870866204
2661,1990-09-25,16.65334511,23.86363602,24.20454407,23.86363602,0.0,220,72.47887870866204
2662,1990-09-26,16.4154377,23.52272606,23.75,23.52272606,0.0,17160,72.47887870866204
2663,1990-09-27,16.4154377,23.52272606,23.86363602,23.52272606,0.0,2200,72.47887870866204
2664,1990-09-28,16.33613777,23.40909195,23.63636398,23.40909195,0.0,6930,72.47887870866204
2665,1990-10-01,17.76356888,25.45454407,25.68181801,25.45454407,0.0,9350,72.47887870866204
2666,1990-10-02,19.27030182,27.61363602,27.95454407,27.61363602,0.0,78320,72.47887870866204
2667,1990-10-03,18.23937988,26.13636398,26.36363602,26.13636398,0.0,11550,72.47887870866204
2668,1990-10-04,18.47728157,26.47727394,26.93181801,26.47727394,0.0,3740,72.47887870866204
2669,1990-10-05,19.03239059,27.27272606,27.61363602,27.27272606,0.0,31790,72.47887870866204
2670,1990-10-08,19.03239059,27.27272606,27.61363602,27.27272606,0.0,16500,72.47887870866204
2671,1990-10-09,18.3186779,26.25,26.70454407,26.25,0.0,15730,72.47887870866204
2672,1990-10-10,18.39798546,26.36363602,26.81818199,26.36363602,0.0,2200,72.47887870866204
2673,1990-10-11,17.92216682,25.68181801,26.02272606,25.68181801,0.0,2200,72.47887870866204
2674,1990-10-12,18.39798546,26.36363602,26.81818199,26.36363602,0.0,990,72.47887870866204
2675,1990-10-15,18.71518898,26.81818199,27.15909195,26.81818199,0.0,12540,72.47887870866204
2676,1990-10-16,18.95308876,27.15909195,27.5,27.15909195,0.0,2750,72.47887870866204
2677,1990-10-17,19.11169624,27.38636398,27.61363602,27.38636398,0.0,31680,72.47887870866204
2678,1990-10-18,19.19099236,27.5,27.72727394,27.5,0.0,7150,72.47887870866204
2679,1990-10-19,19.19099236,27.5,27.72727394,27.5,0.0,20680,72.47887870866204
2680,1990-10-22,19.19099236,27.5,27.84090805,27.5,0.0,4070,72.47887870866204
2681,1990-10-23,18.95308876,27.15909195,27.38636398,27.15909195,0.0,4840,72.47887870866204
2682,1990-10-24,18.71518898,26.81818199,27.04545593,26.81818199,0.0,9020,72.47887870866204
2683,1990-10-25,18.47728157,26.47727394,26.93181801,26.47727394,0.0,17050,72.47887870866204
2684,1990-10-26,18.23937988,26.13636398,26.59090805,26.13636398,0.0,770,72.47887870866204
2685,1990-10-29,18.23937988,26.13636398,26.59090805,26.13636398,0.0,0,72.47887870866204
2686,1990-10-30,17.92216682,25.68181801,26.02272606,25.68181801,0.0,3080,72.47887870866204
2687,1990-10-31,17.8428688,25.56818199,25.68181801,25.56818199,0.0,0,72.47887870866204
2688,1990-11-01,17.44636345,25.0,25.22727394,25.0,0.0,12320,72.47887870866204
2689,1990-11-02,17.76356888,25.45454407,25.79545593,25.45454407,0.0,8800,72.47887870866204
2690,1990-11-05,17.92216682,25.68181801,26.13636398,25.68181801,0.0,1540,72.47887870866204
2691,1990-11-06,17.76356888,25.45454407,25.79545593,25.45454407,0.0,8580,72.47887870866204
2692,1990-11-07,17.12915611,24.54545593,24.88636398,24.54545593,0.0,2530,72.47887870866204
2693,1990-11-08,17.12915611,24.54545593,24.65909195,24.54545593,0.0,6050,72.47887870866204
2694,1990-11-09,17.28775787,24.77272606,25.22727394,24.77272606,0.0,12100,72.47887870866204
2695,1990-11-12,17.92216682,25.68181801,26.02272606,25.68181801,0.0,6050,72.47887870866204
2696,1990-11-13,17.76356888,25.45454407,25.79545593,25.45454407,0.0,4290,72.47887870866204
2697,1990-11-14,17.68426323,25.34090805,25.56818199,25.34090805,0.0,6600,72.47887870866204
2698,1990-11-15,17.20845604,24.65909195,25.11363602,24.65909195,0.0,28710,72.47887870866204
2699,1990-11-16,17.28775787,24.77272606,25.0,24.77272606,0.0,3080,72.47887870866204
2700,1990-11-19,17.52566338,25.11363602,25.45454407,25.11363602,0.0,1430,72.47887870866204
2701,1990-11-20,17.20845604,24.65909195,25.0,24.65909195,0.0,440,72.47887870866204
2702,1990-11-21,17.20845604,24.65909195,24.88636398,24.65909195,0.0,440,72.47887870866204
2703,1990-11-23,17.44636345,25.0,25.34090805,25.0,0.0,7370,72.47887870866204
2704,1990-11-26,17.36705589,24.88636398,25.22727394,24.88636398,0.0,1540,72.47887870866204
2705,1990-11-27,17.44636345,25.0,25.22727394,25.0,0.0,4290,72.47887870866204
2706,1990-11-28,16.89125824,24.20454407,24.54545593,24.20454407,0.0,13860,72.47887870866204
2707,1990-11-29,16.4154377,23.52272606,23.86363602,23.52272606,0.0,24750,72.47887870866204
2708,1990-11-30,17.12915611,24.54545593,25.0,24.54545593,0.0,7040,72.47887870866204
2709,1990-12-03,16.49474716,23.63636398,23.97727394,23.63636398,0.0,6270,72.47887870866204
2710,1990-12-04,16.49474716,23.63636398,23.86363602,23.63636398,0.0,20240,72.47887870866204
2711,1990-12-05,16.65334511,23.86363602,24.31818199,23.86363602,0.0,6710,72.47887870866204
2712,1990-12-06,17.36705589,24.88636398,25.22727394,24.88636398,0.0,26290,72.47887870866204
2713,1990-12-07,17.36705589,24.88636398,25.22727394,24.88636398,0.0,2530,72.47887870866204
2714,1990-12-10,16.97055054,24.31818199,24.65909195,24.31818199,0.0,11550,72.47887870866204
2715,1990-12-11,17.28775787,24.77272606,25.11363602,24.77272606,0.0,6820,72.47887870866204
2716,1990-12-12,17.36705589,24.88636398,25.22727394,24.88636398,0.0,15070,72.47887870866204
2717,1990-12-13,17.28775787,24.77272606,25.0,24.77272606,0.0,9460,72.47887870866204
2718,1990-12-14,16.57403755,23.75,24.09090805,23.75,0.0,49060,72.47887870866204
2719,1990-12-17,16.49474716,23.63636398,23.86363602,23.63636398,0.0,6050,72.47887870866204
2720,1990-12-18,16.81194687,24.09090805,24.54545593,24.09090805,0.0,1320,72.47887870866204
2721,1990-12-19,16.81194687,24.09090805,24.54545593,24.09090805,0.0,3850,72.47887870866204
2722,1990-12-20,16.65334511,23.86363602,24.20454407,23.86363602,0.0,5830,72.47887870866204
2723,1990-12-21,16.49474716,23.63636398,23.86363602,23.63636398,0.0,25410,72.47887870866204
2724,1990-12-24,16.17753792,23.18181801,23.40909195,23.18181801,0.0,9240,72.47887870866204
2725,1990-12-26,16.09823418,23.06818199,23.29545593,23.06818199,0.0,27720,72.47887870866204
2726,1990-12-27,15.86033154,22.72727394,23.18181801,22.72727394,0.0,770,72.47887870866204
2727,1990-12-28,16.01893044,22.95454407,23.29545593,22.95454407,0.0,9900,72.47887870866204
2728,1990-12-31,16.09823418,23.06818199,23.40909195,23.06818199,0.0,14520,72.47887870866204
2729,1991-01-02,16.25683594,23.29545593,23.63636398,23.29545593,0.0,5940,72.47887870866204
2730,1991-01-03,16.33613777,23.40909195,23.86363602,23.40909195,0.0,3520,72.47887870866204
2731,1991-01-04,16.49474716,23.63636398,24.09090805,23.63636398,0.0,2640,72.47887870866204
2732,1991-01-07,16.09823418,23.06818199,23.40909195,23.06818199,0.0,13860,72.47887870866204
2733,1991-01-08,15.93962669,22.84090805,23.06818199,22.84090805,0.0,5610,72.47887870866204
2734,1991-01-09,15.54312515,22.27272606,22.72727394,22.27272606,0.0,13640,72.47887870866204
2735,1991-01-10,16.09823418,23.06818199,23.40909195,23.06818199,0.0,880,72.47887870866204
2736,1991-01-11,16.57403755,23.75,24.09090805,23.75,0.0,2860,72.47887870866204
2737,1991-01-14,16.17753792,23.18181801,23.52272606,23.18181801,0.0,3300,72.47887870866204
2738,1991-01-15,16.09823418,23.06818199,23.29545593,23.06818199,0.0,1100,72.47887870866204
2739,1991-01-16,15.86033154,22.72727394,23.06818199,22.72727394,0.0,3190,72.47887870866204
2740,1991-01-17,17.60496521,25.22727394,25.56818199,25.22727394,0.0,32890,72.47887870866204
2741,1991-01-18,17.20845604,24.65909195,25.11363602,24.65909195,0.0,2860,72.47887870866204
2742,1991-01-21,16.49474716,23.63636398,23.97727394,23.63636398,0.0,5830,72.47887870866204
2743,1991-01-22,16.4154377,23.52272606,23.86363602,23.52272606,0.0,220,72.47887870866204
2744,1991-01-23,16.65334511,23.86363602,24.09090805,23.86363602,0.0,13420,72.47887870866204
2745,1991-01-24,16.97055054,24.31818199,24.54545593,24.31818199,0.0,5280,72.47887870866204
2746,1991-01-25,16.65334511,23.86363602,24.09090805,23.86363602,0.0,3080,72.47887870866204
